negative,credit card charged transaction told charge goes contacting
positive,nice hoping fly thank
neutral,please lower plane flight floridavacation
negative,pqms pqds correctly mileageplus acct fixed
positive,thank wednesday fll save peanuts
neutral,offer cdn border towns incentive fly exchange rates hurt customerappreciation gaincustomers keepem2
negative,worst worst reservation policies worst costumer service worst worst worst congrats
positive,happy finally southwestairlines boarding pass makes life easier
neutral,reason flight dallas midland diverted lubbock suppose direct midland
negative,am trying reservations getting extremely giving trying
positive,please acknowledge attendant jeff wernicke beat class service sw
neutral,congrats destinationdragons ready atlanta
negative,email update eta apology info compensation rights
positive,thank access destinationdragons tonight crying rn ripme
neutral,am enrolled atl companion pass offer booked flights start using pass
negative,late flight crew btv nite delayed todays flt miss connection cun play hotel tonight ewr
positive,happily flight delayed cockpit visit blew mind thanks
neutral,looks brooding skies ont evening
negative,passengers rerouted match intended arrival time incur cost
positive,flight hour flights kudos flight crew airline
neutral,monkey business luv mdw2mci homeandreadyfornexttrip
negative,united flierfriendly program clue flight attendants
positive,thanks military folk cold stlouis enjoyed flight
neutral,questions flying maltese puppy dm
negative,space doctors notes trip lost suitcase pleased united
positive,thank sending la tonight gonna
neutral,word customer relations department
negative,flierfriendly garbage cry attendant medical supplies limited overhead
positive,oh thanks supporting padresst
neutral,tell flight tomorrow capacity hoping little bit extra
negative,epic fail jetway mins
positive,yeah haha expensive destinationdragons
neutral,maybe hook imagine dragon tickets shes hugee fan love
negative,thanks link finally arrived brussels schedule
positive,thank response acknowledgement apology southwestrocks
neutral,enjoyed call friend flight booking flights elsewhere tweet time tell
negative,flight weeks lost taking status neveragain worstcustomerservice
positive,guys easy quick affordable change flight bestairlineever neverchange
neutral,online applications fall intern positions throughout company apply via
negative,ua1130 flight poor customer confirmed seat issues
positive,thanks lindsey southwest twitter team service speedy resolution luvagent swa
neutral,magazine desk plants increase productivity luvswa healthbenefitsofplants gardening
negative,flight night bad4business time recommend united
positive,please help fly guessweflyingdelta
neutral,fare giving clues route
negative,beyond frustrated sked change seats earlier departure double layover course seats cust svc help
positive,sea den south sound volleyball team
neutral,idea tsa flight tomorrow profile
negative,lisa ord hard disappointing ewr
positive,booked tickets august wait
neutral,congrats fans seeing destinationdragons slc thanks sw
negative,emailed customer care via website form wait rachelle resolved issue irritated united
positive,guy start flight az mke
neutral,dang practice hour late flightr
negative,flight cancelled flightled updated bwi late fine dca iad arriving
positive,thank youre amazing im cry omg
neutral,supposed boo book boo
negative,standing joking am finding humor
positive,routes planned newark love flying guys hope
neutral,vegas days ago miss warm weather
negative,talk customer service agent service service received flight week
positive,flight bwi isp ready thanks keeping frigidfriday
neutral,grr flight maybe bday month
negative,cancelled flight flight wait line rebooked front gate lose
positive,love love love southwest
neutral,add travel arranged employer upcoming travel retrieve reservation
negative,comment question thanks copy paste response
positive,shout flight crew taking amazing care double thankyou
neutral,sent email customer relations calling tomorrow
negative,failed week iah intl trip delta ual flight lax booked
positive,please hate fly airline fav
neutral,priority seating paid flight
negative,supposed board brought plane wtf
positive,save mile visit family impact times mother planned change rules
